,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
105,300120,OCEAN PY/OCEAN VIEW AV,,40.578152,-73.968239,,,0,
106,300122,BRIGHTON BEACH AV/BRIGHTON 1 PL,,40.576640999999995,-73.96635400000001,,,0,
107,300123,BRIGHTON BEACH AV/BRIGHTON 3 ST,,40.577011,-73.96378299999999,,,0,
108,300124,BRIGHTON BEACH AV/BRIGHTON 6 ST,,40.577488,-73.961533,,,0,
109,300126,BRIGHTON BEACH AV/BRIGHTON 12 ST,,40.578159,-73.95770999999999,,,0,
110,300127,BRIGHTON BEACH AV/BRIGHTON 14 ST,,40.57745,-73.955376,,,0,
111,300128,BRIGHTON BEACH AV/CORBIN PL,,40.577278,-73.954094,,,0,
112,300129,ORIENTAL BL/WEST END AV,,40.576756,-73.953049,,,0,
113,300130,ORIENTAL BL/BEAUMONT ST,,40.577034000000005,-73.950539,,,0,
114,300131,ORIENTAL BL/DOVER ST,,40.577221,-73.94880699999999,,,0,
115,300132,ORIENTAL BL/OCEAN AV,,40.577374,-73.947395,,,0,
116,300135,ORIENTAL BL/KENSINGTON ST,,40.578056,-73.941231,,,0,
117,300137,E 16 ST/QUENTIN RD,,40.608253000000005,-73.957375,,,0,
118,300138,E 16 ST/AV R,,40.605995,-73.956902,,,0,
119,300139,AV R/E 18 ST,,40.606033000000004,-73.954994,,,0,
120,300140,AV R/OCEAN AV,,40.606262,-73.952888,,,0,
121,300143,AV R/BEDFORD AV,,40.606789,-73.948097,,,0,
122,300146,AV R/NOSTRAND AV,,40.607307,-73.943359,,,0,
123,300147,AV R/GERRITSEN AV,,40.607490999999996,-73.941696,,,0,
124,300148,AV R/STUART ST,,40.60865,-73.941582,,,0,
125,300150,AV R/E 31 ST,,40.610569,-73.938622,,,0,
126,300151,AV R/E 33 ST,,40.611492,-73.937187,,,0,
127,300152,AV R/E 35 ST,,40.612411,-73.93576800000001,,,0,
128,300153,AV R/E 36 ST,,40.612885,-73.935036,,,0,
129,300154,E 36 ST/FILLMORE AV,,40.611422999999995,-73.933327,,,0,
130,300155,E 36 ST/AV S,,40.609798,-73.931526,,,0,
131,300157,AV S/RYDER ST,,40.611042,-73.929214,,,0,
132,300158,AV S/COLEMAN ST,,40.611977,-73.927773,,,0,
133,300159,AV S/FLATBUSH AV,,40.612862,-73.926399,,,0,
134,300163,FLATBUSH AV/AV T,,40.611477,-73.924072,,,0,
135,300164,AV S/FLATBUSH AV,,40.612835,-73.926682,,,0,
136,300165,AV S/KIMBALL ST,,40.611725,-73.92842900000001,,,0,
137,300166,AV S/E 38 ST,,40.61079,-73.929855,,,0,
138,300168,E 36 ST/FILLMORE AV,,40.611332,-73.933006,,,0,
139,300169,E 36 ST/AV R,,40.612957,-73.934822,,,0,
140,300170,AV R/E 34 ST,,40.612171000000004,-73.936401,,,0,
141,300171,AV R/E 32 ST,,40.611252,-73.937836,,,0,
142,300172,AV R/MARINE PY,,40.610316999999995,-73.93927,,,0,
143,300173,AV R/BURNETT ST,,40.609328999999995,-73.940804,,,0,
144,300174,AV R/GERRITSEN AV,,40.608406,-73.942238,,,0,
145,300175,AV R/NOSTRAND AV,,40.607471000000004,-73.943069,,,0,
146,300178,AV R/BEDFORD AV,,40.606956,-73.947815,,,0,
147,300181,AV R/OCEAN AV,,40.606429999999996,-73.952545,,,0,
148,300182,QUENTIN RD/E 19 ST,,40.608692,-73.954826,,,0,
149,300183,QUENTIN RD/E 16 ST,,40.608429,-73.95713,,,0,
150,300184,25 AV/HARWAY AV,,40.593021,-73.99218,,,0,
151,300185,25 AV/BATH AV,,40.594521,-73.990623,,,0,
152,300186,25 AV/BENSON AV,,40.596462,-73.988602,,,0,
153,300187,25 AV/84 ST,,40.59898,-73.985985,,,0,
154,300188,25 AV/86 ST,,40.598202,-73.986801,,,0,
155,300189,STILLWELL AV/85 ST,,40.597458,-73.985512,,,0,
156,300190,AV U/W 12 ST,,40.59581,-73.983231,,,0,
157,300191,AV U/W 11 ST,,40.595966,-73.981804,,,0,
158,300192,AV U/W 9 ST,,40.596169,-73.97998,,,0,
159,300193,AV U/W 7 ST,,40.596317,-73.978607,,,0,
160,300194,AV U/W 5 ST,,40.596596000000005,-73.97608199999999,,,0,
161,300195,AV U/MC DONALD AV,,40.596889000000004,-73.973434,,,0,
162,300196,AV U/E 1 ST,,40.597252000000005,-73.970139,,,0,
163,300197,AV U/E 4 ST,,40.597557,-73.967377,,,0,
164,300198,AV U/OCEAN PY,,40.597721,-73.965874,,,0,
165,300199,AV U/E 8 ST,,40.598079999999996,-73.962631,,,0,
166,300200,AV U/CONEY ISLAND AV,,40.598301,-73.960396,,,0,
167,300201,AV U/E 13 ST,,40.598602,-73.95787,,,0,
168,300203,AV U/E 18 ST,,40.599121000000004,-73.953148,,,0,
169,300205,AV U/E 23 ST,,40.599674,-73.94811999999999,,,0,
170,300206,AV U/BEDFORD AV,,40.599888,-73.946198,,,0,
171,300207,AV U/E 28 ST,,40.600189,-73.943413,,,0,
172,300208,AV U/NOSTRAND AV,,40.600372,-73.941956,,,0,
173,300209,AV U/BROWN ST,,40.60062,-73.939545,,,0,
174,300210,AV U/FORD ST,,40.600819,-73.937721,,,0,
175,300211,AV U/BRAGG ST,,40.600975,-73.936317,,,0,
176,300212,AV U/GERRITSEN AV,,40.601589000000004,-73.935112,,,0,
177,300213,AV U/BURNETT ST,,40.602837,-73.933174,,,0,
178,300214,AV U/E 33 ST,,40.60495,-73.929901,,,0,
179,300215,AV U/E 35 ST,,40.606097999999996,-73.928123,,,0,
180,300216,AV U/E 37 ST,,40.606834,-73.926994,,,0,
181,300218,AV U/COLEMAN ST,,40.608681,-73.924141,,,0,
182,300219,AV U/HENDRICKSON ST,,40.609352,-73.922958,,,0,
183,300220,AV U/FLATBUSH AV,,40.610107,-73.921791,,,0,
184,300222,AV U/E 56 ST,,40.612259,-73.918625,,,0,
185,300223,AV U/E 57 ST,,40.613201000000004,-73.917168,,,0,
186,300224,AV U/E 59 ST,,40.61412,-73.91573299999999,,,0,
187,300225,AV U/MILL AV,,40.615406,-73.913887,,,0,
188,300226,AV U/E 64 ST,,40.61652,-73.912033,,,0,
189,300227,AV U/E 66 ST,,40.617184,-73.911011,,,0,
190,300228,AV U/E 69 ST,,40.619049,-73.908508,,,0,
191,300229,AV U/E 71 ST,,40.619881,-73.907265,,,0,
192,300240,AV U/E 71 ST,,40.619675,-73.907837,,,0,
193,300241,AV U/E 69 ST,,40.619026,-73.908836,,,0,
194,300242,AV U/E 66 ST,,40.617191,-73.911316,,,0,
195,300244,AV U/MILL AV,,40.615223,-73.914268,,,0,
196,300245,AV U/E 59 ST,,40.613857,-73.916466,,,0,
197,300246,AV U/E 57 ST,,40.612891999999995,-73.917961,,,0,
198,300247,AV U/E 56 ST,,40.611969,-73.919395,,,0,
199,300249,AV U/FLATBUSH AV,,40.610054,-73.92235600000001,,,0,
200,300250,AV U/HENDRICKSON ST,,40.609394,-73.923386,,,0,
201,300251,AV U/KIMBALL ST,,40.608204,-73.925179,,,0,
202,300252,AV U/E 37 ST,,40.606823,-73.927307,,,0,
203,300253,AV U/E 35 ST,,40.605862,-73.928795,,,0,
204,300254,AV U/E 33 ST,,40.604919,-73.93024399999999,,,0,
205,300255,AV U/STUART ST,,40.602333,-73.934265,,,0,
206,300256,AV U/GERRITSEN AV,,40.601559,-73.935455,,,0,
207,300257,AV U/COYLE ST,,40.600967,-73.93759200000001,,,0,
208,300258,AV U/BATCHELDER ST,,40.600758,-73.939484,,,0,
209,300259,AV U/NOSTRAND AV,,40.600475,-73.941833,,,0,
210,300260,AV U/E 27 ST,,40.600132,-73.94519,,,0,
211,300261,AV U/BEDFORD AV,,40.599918,-73.94709,,,0,
212,300262,AV U/E 23 ST,,40.599716,-73.948952,,,0,
213,300263,AV U/OCEAN AV,,40.599392,-73.951904,,,0,
214,300264,AV U/E 18 ST,,40.599167,-73.953926,,,0,
215,300265,AV U/E 16 ST,,40.598942,-73.955956,,,0,
216,300266,AV U/E 13 ST,,40.598652,-73.958664,,,0,
217,300267,AV U/CONEY ISLAND AV,,40.598316,-73.96165500000001,,,0,
218,300268,AV U/E 8 ST,,40.598122,-73.96344,,,0,
219,300270,AV U/E 5 ST,,40.597713,-73.967155,,,0,
220,300271,AV U/E 2 ST,,40.597389,-73.9701,,,0,
221,300272,AV U/WEST ST,,40.597248,-73.971367,,,0,
222,300273,AV U/MC DONALD AV,,40.597065,-73.973038,,,0,
223,300274,AV U/VAN SICKLEN ST,,40.596855,-73.97492199999999,,,0,
224,300275,AV U/W 5 ST,,40.596634,-73.976906,,,0,
225,300276,AV U/W 8 ST,,40.596371000000005,-73.979332,,,0,
226,300277,AV U/W 10 ST,,40.596111,-73.981689,,,0,
227,300278,AV U/W 12 ST,,40.595905,-73.983559,,,0,
228,300280,25 AV/86 ST,,40.597679,-73.98755600000001,,,0,
229,300281,25 AV/BENSON AV,,40.595997,-73.989304,,,0,
230,300282,25 AV/BATH AV,,40.594116,-73.991272,,,0,
231,300283,25 AV/HARWAY AV,,40.592815,-73.99256899999999,,,0,
232,300284,NARROWS AV/77 ST,,40.631836,-74.036377,,,0,
233,300285,77 ST/COLONIAL RD,,40.631161,-74.033386,,,0,
234,300286,77 ST/RIDGE BL,,40.630524,-74.03070799999999,,,0,
235,300287,77 ST/3 AV,,40.630005,-74.02851899999999,,,0,
236,300288,4 AV/77 ST,,40.629658,-74.025429,,,0,
237,300289,BAY RIDGE PY/4 AV,,40.630627000000004,-74.024689,,,0,
238,300290,BAY RIDGE PY/5 AV,,40.629498,-74.022812,,,0,
239,300291,BAY RIDGE PY/6 AV,,40.627769,-74.019951,,,0,
240,300292,BAY RIDGE PY/7 AV,,40.627052,-74.01879100000001,,,0,
241,300293,BAY RIDGE PY/FT HAMILTON PY,,40.625816,-74.016716,,,0,
242,300294,BAY RIDGE PY/10 AV,,40.624046,-74.013786,,,0,
243,300295,BAY RIDGE PY/11 AV,,40.622715,-74.011581,,,0,
244,300296,BAY RIDGE PY/12 AV,,40.621384,-74.009377,,,0,
245,300297,BAY RIDGE PY/13 AV,,40.620323,-74.007614,,,0,
246,300298,BAY RIDGE PY/14 AV,,40.618721,-74.00496700000001,,,0,
247,300299,BAY RIDGE PY/15 AV,,40.617661,-74.003204,,,0,
248,300300,BAY RIDGE PY/NEW UTRECHT AV,,40.615482,-73.999611,,,0,
249,300301,BAY RIDGE PY/17 AV,,40.614567,-73.99809300000001,,,0,
250,300302,BAY RIDGE PY/18 AV,,40.613403000000005,-73.996162,,,0,
251,300303,BAY RIDGE PY/19 AV,,40.611912,-73.99369,,,0,
252,300304,BAY RIDGE PY/20 AV,,40.610603000000005,-73.991516,,,0,
253,300305,BAY RIDGE PY/21 AV,,40.609287,-73.98934200000001,,,0,
254,300306,STILLWELL AV/BAY PY,,40.607634999999995,-73.987427,,,0,
255,300307,STILLWELL AV/KINGS HWY,,40.606167,-73.987167,,,0,
256,300308,STILLWELL AV/23 AV,,40.604649,-73.986877,,,0,
257,300309,STILLWELL AV/80 ST,,40.602771999999995,-73.98653399999999,,,0,
258,300310,STILLWELL AV/82 ST,,40.600712,-73.98613,,,0,
259,300311,STILLWELL AV/25 AV,,40.599339,-73.985863,,,0,
260,300319,SHELL RD/AV Y,,40.58762,-73.974464,,,0,
261,300320,AV Z/SHELL RD,,40.585739000000004,-73.973946,,,0,
262,300322,AV Z/WEST ST,,40.586227,-73.969543,,,0,
263,300323,AV Z/OCEAN PY,,40.586548,-73.966599,,,0,
264,300326,NEPTUNE AV/OCEAN PY,,40.580395,-73.966949,,,0,
265,300327,NEPTUNE AV/BRIGHTON 3 ST,,40.58078,-73.965141,,,0,
266,300328,NEPTUNE AV/BRIGHTON 6 ST,,40.581348,-73.962448,,,0,
267,300329,NEPTUNE AV/CONEY ISLAND AV,,40.581974,-73.959496,,,0,
268,300332,SHEEPSHEAD BAY RD/EMMONS AV,,40.58416,-73.950714,,,0,
269,300334,VOORHIES AV/E 14 ST,,40.585678,-73.954727,,,0,
270,300335,E 14 ST/SHEEPSHEAD BAY RD,,40.587521,-73.955124,,,0,
271,300337,AV Z/E 17 ST,,40.58815,-73.952003,,,0,
272,300338,AV Z/E 19 ST,,40.588359999999994,-73.95013399999999,,,0,
273,300339,OCEAN AV/VOORHIES AV,,40.586613,-73.94886,,,0,
274,300347,NOSTRAND AV/SHORE PY,,40.585899,-73.93903399999999,,,0,
275,300350,KNAPP ST/HARKNESS AV,,40.586441,-73.931587,,,0,
276,300351,KNAPP ST/SHORE PKY,,40.585033,-73.93132800000001,,,0,
277,300356,EMMONS AV/E 28 ST,,40.583935,-73.941086,,,0,
278,300357,EMMONS AV/E 26 ST,,40.583794,-73.942947,,,0,
279,300358,EMMONS AV/DOOLEY ST,,40.583816999999996,-73.945198,,,0,
280,300361,AV Z/OCEAN AV,,40.588531,-73.949814,,,0,
281,300362,AV Z/E 18 ST,,40.588299,-73.951881,,,0,
282,300363,E 16 ST/SHEEPSHEAD BAY RD,,40.587307,-73.953339,,,0,
283,300364,SHEEPSHEAD BAY RD/VOORHIES AV,,40.585648,-73.951767,,,0,
284,300366,SHEEPSHEAD BAY RD/EMMONS AV,,40.583607,-73.950546,,,0,
285,300367,EMMONS AV/E 16 ST,,40.583240999999994,-73.953293,,,0,
286,300368,EMMONS AV/E 14 ST,,40.583126,-73.95459,,,0,
287,300369,NEPTUNE AV/E 12 ST,,40.582522999999995,-73.957626,,,0,
288,300370,NEPTUNE AV/CONEY ISLAND AV,,40.581932,-73.96043399999999,,,0,
289,300372,NEPTUNE AV/BRIGHTON 6 ST,,40.581326000000004,-73.963264,,,0,
290,300373,NEPTUNE AV/BRIGHTON 4 ST,,40.580967,-73.964966,,,0,
291,300374,NEPTUNE AV/OCEAN PY,,40.580502,-73.967148,,,0,
292,300377,AV Z/OCEAN PY,,40.586655,-73.96682,,,0,
293,300378,AV Z/WEST ST,,40.58638,-73.96932199999999,,,0,
294,300379,AV Z/W 2 ST,,40.586178000000004,-73.971153,,,0,
295,300380,AV Z/SHELL RD,,40.58585,-73.974182,,,0,
296,300381,SHELL RD/BOUCK CT,,40.58902,-73.974052,,,0,
297,300388,STILLWELL AV/AV S,,40.600654999999996,-73.985901,,,0,
298,300389,STILLWELL AV/HIGHLAWN AV,,40.602962,-73.986336,,,0,
299,300390,STILLWELL AV/QUENTIN RD,,40.604988,-73.986717,,,0,
300,300391,STILLWELL AV/KINGS HY,,40.605877,-73.986877,,,0,
301,300393,BAY RIDGE PY/BAY PY,,40.608429,-73.987625,,,0,
302,300394,BAY RIDGE PY/21 AV,,40.609768,-73.989838,,,0,
303,300395,BAY RIDGE PY/20 AV,,40.611088,-73.99202,,,0,
304,300396,BAY RIDGE PY/19 AV,,40.612438,-73.994247,,,0,
305,300397,BAY RIDGE PY/18 AV,,40.613365,-73.995796,,,0,
306,300398,BAY RIDGE PY/17 AV,,40.615089000000005,-73.998642,,,0,
307,300399,BAY RIDGE PY/NEW UTRECHT AV,,40.616081,-74.00029,,,0,
308,300400,BAY RIDGE PY/15 AV,,40.617908,-74.003311,,,0,
309,300401,BAY RIDGE PY/14 AV,,40.619213,-74.00546999999999,,,0,
310,300402,BAY RIDGE PY/13 AV,,40.620289,-74.007248,,,0,
311,300403,BAY RIDGE PY/12 AV,,40.62162,-74.00946,,,0,
312,300404,BAY RIDGE PY/11 AV,,40.623207,-74.012085,,,0,
313,300405,BAY RIDGE PY/10 AV,,40.624527,-74.014267,,,0,
314,300406,BAY RIDGE PY/FT HAMILTON PY,,40.625744,-74.016281,,,0,
315,300407,BAY RIDGE PY/7 AV,,40.626591,-74.01767,,,0,
316,300408,BAY RIDGE PY/6 AV,,40.62833,-74.020561,,,0,
317,300409,BAY RIDGE PY/5 AV,,40.629463,-74.022453,,,0,
318,300410,4 AV/BAY RIDGE PY,,40.630534999999995,-74.025307,,,0,
319,300411,4 AV/77 ST,,40.62957,-74.025711,,,0,
320,300412,78 ST/4 AV,,40.628784,-74.026337,,,0,
321,300413,78 ST/3 AV,,40.629298999999996,-74.028503,,,0,
322,300414,78 ST/RIDGE BL,,40.63007,-74.031738,,,0,
323,300415,78 ST/COLONIAL RD,,40.630688,-74.034363,,,0,
324,300418,CROPSEY AV/BAY 49 ST,,40.586094,-73.987892,,,0,
325,300419,CROPSEY AV/BAY 46 ST,,40.588211,-73.989594,,,0,
326,300420,CROPSEY AV/BAY 44 ST,,40.589413,-73.990562,,,0,
327,300421,CROPSEY AV/26 AV,,40.590744,-73.991638,,,0,
328,300422,CROPSEY AV/25 AV,,40.592278,-73.992874,,,0,
329,300424,CROPSEY AV/23 AV,,40.595959,-73.99691,,,0,
330,300425,CROPSEY AV/24 AV,,40.594376000000004,-73.99501,,,0,
331,300427,BAY PY/BATH AV,,40.598377,-73.99736800000001,,,0,
332,300428,BAY PY/BENSON AV,,40.600433,-73.995232,,,0,
333,300429,BAY PY/86 ST,,40.602333,-73.993317,,,0,
334,300431,BAY PY/80 ST,,40.605518,-73.989944,,,0,
335,300432,BAY PY/78 ST,,40.606331,-73.98912800000001,,,0,
336,300433,KINGS HY/STILLWELL AV,,40.6059,-73.986603,,,0,
337,300434,KINGS HY/W 11 ST,,40.605564,-73.984352,,,0,
338,300435,KINGS HY/W 9 ST,,40.605270000000004,-73.981712,,,0,
339,300437,KINGS HY/W 5 ST,,40.604797,-73.977707,,,0,
340,300438,KINGS HY/W 3 ST,,40.604591,-73.976318,,,0,
341,300439,KINGS HWY/VAN SICKLEN ST,,40.604267,-73.973534,,,0,
342,300440,KINGS HY/MC DONALD AV,,40.604153000000004,-73.97242,,,0,
343,300441,KINGS HY/E 3 ST,,40.604424,-73.969574,,,0,
344,300442,KINGS HY/OCEAN PY,,40.605438,-73.967361,,,0,
345,300443,KINGS HY/E 7 ST,,40.606182000000004,-73.965271,,,0,
346,300444,KINGS HY/E 9 ST,,40.606812,-73.96333299999999,,,0,
347,300445,KINGS HY/CONEY ISLAND AV,,40.607445,-73.961365,,,0,
348,300446,KINGS HY/E 13 ST,,40.607883,-73.960213,,,0,
349,300448,KINGS HY/E 18 ST,,40.610012,-73.955223,,,0,
350,300449,KINGS HY/OCEAN AV,,40.610527000000005,-73.95371999999999,,,0,
351,300450,KINGS HY/E 22 ST,,40.611317,-73.95118000000001,,,0,
352,300451,KINGS HY/BEDFORD AV,,40.612831,-73.949265,,,0,
353,300452,KINGS HY/E 27 ST,,40.614021,-73.947571,,,0,
354,300454,KINGS HY/NOSTRAND AV,,40.615809999999996,-73.94498399999999,,,0,
355,300455,KINGS HY/AV N,,40.617271,-73.943436,,,0,
356,300456,KINGS HY/NEW YORK AV,,40.618767,-73.942146,,,0,
357,300457,KINGS HY/E 35 ST,,40.620674,-73.94049100000001,,,0,
358,300458,KINGS HY/E 37 ST,,40.621421999999995,-73.939293,,,0,
359,300460,KINGS HY/E 38 ST,,40.621975,-73.93811,,,0,
360,300461,KINGS HY/E 37 ST,,40.621681,-73.939011,,,0,
361,300462,KINGS HY/E 35 ST,,40.620693,-73.940712,,,0,
362,300464,KINGS HY/AV N,,40.617535,-73.943443,,,0,
363,300465,KINGS HY/NOSTRAND AV,,40.616240999999995,-73.944717,,,0,
364,300466,KINGS HY/E 28 ST,,40.614956,-73.94648000000001,,,0,
365,300469,KINGS HY/E 22 ST,,40.611397,-73.951523,,,0,
366,300470,AV P/OCEAN AV,,40.610985,-73.954086,,,0,
367,300471,E 18 ST/AV P,,40.61034,-73.95573399999999,,,0,
368,300472,KINGS HY/E 16 ST,,40.608973999999996,-73.957916,,,0,
369,300473,KINGS HY/E 13 ST,,40.608128,-73.959953,,,0,
370,300474,KINGS HY/CONEY ISLAND AV,,40.60725,-73.962372,,,0,
371,300475,KINGS HY/E 8 ST,,40.606373,-73.965126,,,0,
