stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
400275,"ADAM C POWELL BL/W 145 ST",,  40.821388, -73.939468,,,0,
400276,"ADAM C POWELL BL/W 142 ST",,  40.819534, -73.940819,,,0,
400277,"ADAM C POWELL BL/W 140 ST",,  40.818302, -73.941719,,,0,
400278,"ADAM C POWELL BL/W 138 ST",,  40.817028, -73.942665,,,0,
400279,"ADAM C POWELL BL/W 135 ST",,  40.815277, -73.943909,,,0,
400280,"ADAM C POWELL BL/W 132 ST",,  40.813133, -73.945396,,,0,
400281,"ADAM C POWELL BL/W 130 ST",,  40.812038, -73.946259,,,0,
400282,"ADAM C POWELL BL/W 128 ST",,  40.810699, -73.947258,,,0,
400283,"ADAM C POWELL BL/W 125 ST",,  40.809181, -73.948380,,,0,
400284,"ADAM C POWELL BL/W 122 ST",,  40.806839, -73.950096,,,0,
400285,"ADAM C POWELL BL/W 120 ST",,  40.805603, -73.950996,,,0,
400287,"ADAM C POWELL BL/W 116 ST",,  40.803593, -73.952431,,,0,
400288,"ADAM C POWELL BL/W 114 ST",,  40.801716, -73.953835,,,0,
400289,"ADAM C POWELL BL/W 112 ST",,  40.800461, -73.954750,,,0,
400290,"CENTRAL PK N/ADAM C POWELL BL",,  40.799175, -73.954857,,,0,
400292,"CENTRAL PK N/5 AV",,  40.796597, -73.949577,,,0,
400324,"5 AV/W 33 ST",,  40.747509, -73.985359,,,0,
400325,"5 AV/W 31 ST",,  40.746262, -73.986267,,,0,
400326,"5 AV/W 29 ST",,  40.745071, -73.987137,,,0,
400327,"5 AV/W 26 ST",,  40.743153, -73.988541,,,0,
400329,"5 AV/W 23 ST",,  40.741241, -73.990059,,,0,
400330,"5 AV/W 20 ST",,  40.739407, -73.991257,,,0,
400331,"5 AV/W 17 ST",,  40.737671, -73.992523,,,0,
400333,"5 AV/W 12 ST",,  40.734470, -73.994850,,,0,
400334,"5 AV/W 10 ST",,  40.733223, -73.995750,,,0,
400335,"E 8 ST/5 AV",,  40.731998, -73.995926,,,0,
400336,"E 8 ST/UNIVERSITY PL",,  40.731419, -73.994499,,,0,
400337,"E 8 ST/MERCER ST",,  40.730709, -73.992836,,,0,
400352,"MADISON AV/E 30 ST",,  40.745510, -73.984489,,,0,
400353,"MADISON AV/E 32 ST",,  40.746582, -73.983627,,,0,
400354,"MADISON AV/E 34 ST",,  40.748329, -73.982437,,,0,
400358,"MADISON AV/E 45 ST",,  40.755234, -73.977371,,,0,
400359,"MADISON AV/E 47 ST",,  40.756508, -73.976463,,,0,
400360,"MADISON AV/E 49 ST",,  40.757755, -73.975548,,,0,
400361,"MADISON AV/E 52 ST",,  40.759636, -73.974182,,,0,
400362,"MADISON AV/E 55  ST",,  40.761509, -73.972809,,,0,
400363,"MADISON AV/E 57 ST",,  40.762859, -73.971840,,,0,
400364,"MADISON AV/E 60  ST",,  40.764675, -73.970474,,,0,
400390,"CATHEDRAL PY/FRED DOUGLASS BL",,  40.800743, -73.958511,,,0,
400394,"MANHATTAN AV/W 116 ST",,  40.804878, -73.956841,,,0,
400395,"MANHATTAN AV/W 119 ST",,  40.807171, -73.955170,,,0,
400396,"MANHATTAN AV/W 121 ST",,  40.808449, -73.954239,,,0,
400398,"ST NICHOLAS AV/W 127 ST",,  40.812206, -73.951157,,,0,
400399,"ST NICHOLAS AV/W 130 ST",,  40.814014, -73.949577,,,0,
400400,"ST NICHOLAS AV/W 133 ST",,  40.815575, -73.948608,,,0,
400401,"ST NICHOLAS AV/W 135 ST",,  40.817280, -73.947884,,,0,
400403,"ST NICHOLAS AV/W 139 ST",,  40.820152, -73.946480,,,0,
400404,"ST NICHOLAS AV/W 141 ST",,  40.821136, -73.946007,,,0,
400405,"ST NICHOLAS AV/W 144 ST",,  40.823280, -73.945038,,,0,
400406,"ST NICHOLAS AV/W 145 ST",,  40.824337, -73.944405,,,0,
400408,"ST NICHOLAS AV/W 151 ST",,  40.828323, -73.942276,,,0,
400409,"ST NICHOLAS AV/W 153 ST",,  40.829643, -73.941742,,,0,
400414,"ST NICHOLAS AV/W 163 ST",,  40.837013, -73.940041,,,0,
400418,"ST NICHOLAS AV/W 170 ST",,  40.842529, -73.938553,,,0,
400419,"ST NICHOLAS AV/W 173 ST",,  40.844406, -73.937187,,,0,
400422,"ST NICHOLAS AV/W 179 ST",,  40.848225, -73.934395,,,0,
400423,"ST NICHOLAS AV/W 181 ST",,  40.849571, -73.933418,,,0,
400426,"ST NICHOLAS AV/W 187 ST",,  40.853359, -73.930641,,,0,
400448,"ST NICHOLAS AV/W 192 ST",,  40.856289, -73.928764,,,0,
400449,"ST NICHOLAS AV/W 190 ST",,  40.854496, -73.930038,,,0,
400452,"ST NICHOLAS AV/W 184 ST",,  40.850792, -73.932785,,,0,
400453,"ST NICHOLAS AV/W 181 ST",,  40.849014, -73.934082,,,0,
400454,"ST NICHOLAS AV/W 178 ST",,  40.847481, -73.935165,,,0,
400457,"ST NICHOLAS AV/W 172 ST",,  40.843216, -73.938316,,,0,
400461,"ST NICHOLAS AV/W 164 ST",,  40.837566, -73.940170,,,0,
400462,"ST NICHOLAS AV/W 162 ST",,  40.836269, -73.940109,,,0,
400466,"ST NICHOLAS AV/W 152 ST",,  40.828861, -73.942261,,,0,
400467,"ST NICHOLAS AV/W 150 ST",,  40.827446, -73.942848,,,0,
400468,"ST NICHOLAS AV/W 148 ST",,  40.825710, -73.943672,,,0,
400469,"ST NICHOLAS AV/W 145 ST",,  40.823765, -73.945030,,,0,
400470,"ST NICHOLAS AV/W 142 ST",,  40.822296, -73.945724,,,0,
400471,"ST NICHOLAS AV/W 141 ST",,  40.821041, -73.946304,,,0,
400472,"ST NICHOLAS AV/W 138 ST",,  40.818939, -73.947281,,,0,
400473,"ST NICHOLAS AV/W 135 ST",,  40.817181, -73.948097,,,0,
400474,"ST NICHOLAS AV/W 133 ST",,  40.815369, -73.948944,,,0,
400475,"ST NICHOLAS AV/W 130 ST",,  40.813469, -73.950233,,,0,
400476,"ST NICHOLAS AV/W 128 ST",,  40.812809, -73.950844,,,0,
400477,"ST NICHOLAS AV/W 125 ST",,  40.810493, -73.952927,,,0,
400479,"MANHATTAN AV/W 122 ST",,  40.808628, -73.954292,,,0,
400482,"MANHATTAN AV/W 116 ST",,  40.804752, -73.957123,,,0,
400483,"MANHATTAN AV/W 114 ST",,  40.803829, -73.957787,,,0,
400484,"MANHATTAN AV/W 112 ST",,  40.802216, -73.958969,,,0,
400485,"CATHEDRAL PY/MANHATTAN AV",,  40.801048, -73.959572,,,0,
400486,"CENTRAL PK N/CENTRAL PK W",,  40.800358, -73.957726,,,0,
400512,"5 AV/WEST 60 - 59 ST",,  40.764450, -73.973015,,,0,
400514,"5 AV/W 53 ST",,  40.759926, -73.976303,,,0,
400515,"5 AV/W 49 ST",,  40.758030, -73.977676,,,0,
400516,"5 AV/W 47 ST",,  40.756157, -73.979050,,,0,
400518,"5 AV/W 42 ST",,  40.752827, -73.981461,,,0,
400519,"5 AV/W 38 ST",,  40.750927, -73.982811,,,0,
400520,"5 AV/W 35 ST",,  40.749237, -73.984100,,,0,
400552,"W 32 ST/7 AV",,  40.749405, -73.991020,,,0,
400555,"E 32 ST/5 AV",,  40.746986, -73.985374,,,0,
400561,"MADISON AV/E 42 ST",,  40.753338, -73.978760,,,0,
400595,"CATHEDRAL PY/MANHATTAN AV",,  40.801418, -73.959953,,,0,
400596,"CATHEDRAL PY/MORNINGSIDE DR",,  40.802017, -73.961395,,,0,
400597,"CATHEDRAL PY/AMSTERDAM AV",,  40.803219, -73.964211,,,0,
400598,"CATHEDRAL PY/BROADWAY",,  40.804142, -73.966438,,,0,
400599,"RIVERSIDE DR/W 112 ST",,  40.806297, -73.967667,,,0,
400602,"RIVERSIDE DR/W 119 ST",,  40.810909, -73.964172,,,0,
400609,"BROADWAY/W 137 ST",,  40.821239, -73.954010,,,0,
400610,"BROADWAY/W 139 ST",,  40.822815, -73.952873,,,0,
400611,"BROADWAY/W 141 ST",,  40.824081, -73.951950,,,0,
400612,"BROADWAY/W 143 ST",,  40.825314, -73.951050,,,0,
400613,"BROADWAY/W 145 ST",,  40.826790, -73.949966,,,0,
400614,"BROADWAY/W 147 ST",,  40.827915, -73.949142,,,0,
400615,"BROADWAY/W 149 ST",,  40.829166, -73.948235,,,0,
400616,"BROADWAY/W 151 ST",,  40.830414, -73.947319,,,0,
400617,"BROADWAY/W 153 ST",,  40.831699, -73.946388,,,0,
400618,"BROADWAY/W 155 ST",,  40.832993, -73.945442,,,0,
400619,"BROADWAY/W 157 ST",,  40.834259, -73.944519,,,0,
400620,"BROADWAY/W 159 ST",,  40.835518, -73.943596,,,0,
400621,"BROADWAY/W 161 ST",,  40.836739, -73.942703,,,0,
400622,"BROADWAY/W 163 ST",,  40.838005, -73.941772,,,0,
400623,"BROADWAY/W 165 ST",,  40.839363, -73.940788,,,0,
400624,"BROADWAY/W 167 ST",,  40.840343, -73.940193,,,0,
400626,"FT WASHINGTON AV/W 171 ST",,  40.844315, -73.940872,,,0,
400627,"FT WASHINGTON AV/W 173 ST",,  40.845699, -73.940300,,,0,
400628,"FT WASHINGTON AV/W 175 ST",,  40.846825, -73.939842,,,0,
400629,"FT WASHINGTON AV/W 177 ST",,  40.847893, -73.939377,,,0,
400631,"FT WASHINGTON AV/W 181 ST",,  40.851204, -73.938080,,,0,
400632,"FT WASHINGTON AV/W 183 ST",,  40.852398, -73.937653,,,0,
400633,"FT WASHINGTON AV/W 185 ST",,  40.853638, -73.937263,,,0,
400634,"FT WASHINGTON AV/W 187 ST",,  40.855072, -73.936722,,,0,
400635,"FT WASHINGTON AV/W 190 ST",,  40.857334, -73.935333,,,0,
400636,"FT WASHINGTON AV/CABRINI BL",,  40.859013, -73.934250,,,0,
400639,"FT WASHINGTON AV/CABRINI BL",,  40.859211, -73.934280,,,0,
400640,"FT WASHINGTON AV/W 190 ST",,  40.856808, -73.935921,,,0,
400641,"FT WASHINGTON AV/W 187 ST",,  40.854824, -73.937065,,,0,
400642,"FT WASHINGTON AV/W 185 ST",,  40.853134, -73.937592,,,0,
400643,"FT WASHINGTON AV/W 183 ST",,  40.851891, -73.937988,,,0,
400644,"FT WASHINGTON AV/W 181 ST",,  40.850636, -73.938484,,,0,
400646,"FT WASHINGTON AV/W 177 ST",,  40.847584, -73.939720,,,0,
400647,"FT WASHINGTON AV/W 174 ST",,  40.845856, -73.940407,,,0,
400648,"FT WASHINGTON AV/W 172 ST",,  40.844437, -73.940979,,,0,
400649,"FT WASHINGTON AV/W 170 ST",,  40.843204, -73.941910,,,0,
400655,"BROADWAY/W 157 ST",,  40.834244, -73.944962,,,0,
400656,"BROADWAY/W 155 ST",,  40.832512, -73.946228,,,0,
400657,"BROADWAY/W 152 ST",,  40.830669, -73.947578,,,0,
400658,"BROADWAY/W 150 ST",,  40.829399, -73.948494,,,0,
400659,"BROADWAY/W 147 ST",,  40.827515, -73.949883,,,0,
400661,"BROADWAY/W 142 ST",,  40.824318, -73.952209,,,0,
400662,"BROADWAY/W 140 ST",,  40.823074, -73.953125,,,0,
400663,"BROADWAY/W 138 ST",,  40.821842, -73.954025,,,0,
400676,"CATHEDRAL PY/BROADWAY",,  40.803864, -73.966202,,,0,
400677,"CATHEDRAL PY/AMSTERDAM AV",,  40.802723, -73.963509,,,0,
400678,"CATHEDRAL PY/COLUMBUS AV",,  40.801510, -73.960793,,,0,
400716,"W 34 ST/BROADWAY",,  40.749981, -73.988052,,,0,
400719,"W HOUSTON ST/SULLIVAN ST",,  40.727901, -74.001541,,,0,
400720,"W HOUSTON ST/AV OF THE AMERICAS",,  40.728424, -74.002602,,,0,
400722,"AV OF THE AMERICAS/W 3 ST",,  40.730881, -74.001389,,,0,
400723,"AV OF THE AMERICAS/WAVERLY PL",,  40.733006, -73.999840,,,0,
400724,"AV OF THE AMERICAS/W 10 ST",,  40.734863, -73.998466,,,0,
400725,"AV OF THE AMERICAS/W 12 ST",,  40.736156, -73.997536,,,0,
400726,"AV OF THE AMERICAS/W 14 ST",,  40.737453, -73.996674,,,0,
400731,"AV OF THE AMERICAS/W 27 ST",,  40.745285, -73.990929,,,0,
400732,"AV OF THE AMERICAS/W 29 ST",,  40.746536, -73.990013,,,0,
400744,"W 57 ST/7 AV",,  40.765762, -73.980385,,,0,
400745,"W 57 ST/BROADWAY",,  40.766544, -73.982239,,,0,
400747,"BROADWAY/W 63 ST",,  40.771858, -73.981987,,,0,
400750,"BROADWAY/W 69 ST",,  40.776684, -73.981926,,,0,
400751,"W 72 ST/BROADWAY",,  40.779034, -73.982414,,,0,
400752,"W 72 ST/WEST END AV",,  40.780125, -73.984970,,,0,
400755,"RIVERSIDE DR/W 77 ST",,  40.783989, -73.983566,,,0,
400756,"RIVERSIDE DR/W 79 ST",,  40.785217, -73.982277,,,0,
400759,"RIVERSIDE DR/W 85 ST",,  40.789146, -73.980827,,,0,
400760,"RIVERSIDE DR/W 87 ST",,  40.790737, -73.979668,,,0,
400761,"RIVERSIDE DR/W 89 ST",,  40.791851, -73.978233,,,0,
400762,"RIVERSIDE DR/W 91 ST",,  40.792603, -73.977074,,,0,
400764,"RIVERSIDE DR/W 97 ST",,  40.796448, -73.974251,,,0,
400768,"RIVERSIDE DR/W 106 ST",,  40.802242, -73.970222,,,0,
400769,"RIVERSIDE DR/W 108 ST",,  40.803673, -73.969147,,,0,
400771,"RIVERSIDE DR/W 114 ST",,  40.807865, -73.966629,,,0,
400772,"RIVERSIDE DR/W 116 ST",,  40.809109, -73.965485,,,0,
400796,"BROADWAY/W 171 ST",,  40.843510, -73.939003,,,0,
400798,"BROADWAY/W 175 ST",,  40.846478, -73.938248,,,0,
400799,"W 178 ST/BROADWAY",,  40.848030, -73.936989,,,0,
400808,"BROADWAY/W 178 ST",,  40.848522, -73.937706,,,0,
400809,"BROADWAY/W 176 ST",,  40.846657, -73.938431,,,0,
400810,"BROADWAY/W 174 ST",,  40.845169, -73.938866,,,0,
400811,"BROADWAY/W 172 ST",,  40.843651, -73.939209,,,0,
400812,"BROADWAY/W 170 ST",,  40.842567, -73.939308,,,0,
400814,"BROADWAY/W 164 ST",,  40.838196, -73.942070,,,0,
400815,"BROADWAY/W 162 ST",,  40.836998, -73.942955,,,0,
400816,"BROADWAY/W 160 ST",,  40.835735, -73.943871,,,0,
400832,"RIVERSIDE DR/W 120 ST",,  40.811283, -73.964394,,,0,
400833,"RIVERSIDE DR/W 118 ST",,  40.810505, -73.964844,,,0,
400834,"RIVERSIDE DR/W 116 ST",,  40.808880, -73.966171,,,0,
400835,"RIVERSIDE DR/W 114 ST",,  40.807579, -73.967323,,,0,
400836,"RIVERSIDE DR/W 112 ST",,  40.806328, -73.967979,,,0,
400837,"RIVERSIDE DR/W 108 ST",,  40.803581, -73.969521,,,0,
400838,"RIVERSIDE DR/W 106 ST",,  40.802322, -73.970474,,,0,
400840,"RIVERSIDE DR/W 100 ST",,  40.798637, -73.974007,,,0,
400841,"RIVERSIDE DR/W 97 ST",,  40.796650, -73.974434,,,0,
400843,"RIVERSIDE DR/W 91 ST",,  40.792870, -73.977242,,,0,
400846,"RIVERSIDE DR/W 86 ST",,  40.789742, -73.980598,,,0,
400847,"RIVERSIDE DR/W 84 ST",,  40.788280, -73.981178,,,0,
400848,"RIVERSIDE DR/W 82 ST",,  40.786690, -73.981339,,,0,
400849,"RIVERSIDE DR/W 80 ST",,  40.785450, -73.982269,,,0,
400851,"RIVERSIDE DR/W 76 ST",,  40.783134, -73.984726,,,0,
400852,"RIVERSIDE DR/W 73 ST",,  40.781410, -73.985321,,,0,
400853,"W 72 ST/WEST END AV",,  40.779552, -73.984116,,,0,
400854,"W 72 ST/BROADWAY",,  40.778767, -73.982254,,,0,
400856,"BROADWAY/W 68 ST",,  40.775414, -73.982414,,,0,
400857,"BROADWAY/W 66 ST",,  40.773563, -73.982407,,,0,
400858,"BROADWAY/W 64 ST",,  40.771797, -73.982361,,,0,
400860,"BROADWAY/W 61 ST",,  40.769470, -73.982323,,,0,
400861,"COLUMBUS CIR/8 AV",,  40.767696, -73.982246,,,0,
400890,"W HOUSTON ST/GREENE ST",,  40.726231, -73.998161,,,0,
400903,"STATE ST/BRIDGE ST",,  40.704208, -74.014191,,,0,
400910,"CHURCH ST/CHAMBERS ST",,  40.714954, -74.007835,,,0,
400913,"AV OF THE AMERICAS/WHITE ST",,  40.719318, -74.005051,,,0,
400915,"AV OF THE AMERICAS/THOMPSON ST",,  40.722301, -74.005249,,,0,
400917,"AV OF THE AMERICAS/SPRING ST",,  40.725624, -74.003876,,,0,
400919,"AV OF THE AMERICAS/W HOUSTON ST",,  40.728699, -74.002541,,,0,
400929,"AV OF THE AMERICAS/W 23 ST",,  40.742973, -73.992554,,,0,
400933,"AV OF THE AMERICAS/W 34 ST",,  40.749882, -73.987534,,,0,
400936,"AV OF THE AMERICAS/W 42 ST",,  40.755108, -73.983788,,,0,
400938,"AV OF THE AMERICAS/W 47 ST",,  40.758289, -73.981468,,,0,
400940,"AV OF THE AMERICAS/W 51 ST",,  40.760750, -73.979668,,,0,
400941,"AV OF THE AMERICAS/W 54 ST",,  40.762619, -73.978302,,,0,
400943,"CENTRAL PK S/6 AV",,  40.766129, -73.977020,,,0,
400948,"7 AV/WEST 58 ST",,  40.766136, -73.979691,,,0,
400950,"7 AV/W 54 ST",,  40.763699, -73.981483,,,0,
400951,"7 AV/W 53 ST",,  40.762794, -73.982132,,,0,
400953,"7 AV/W 47 ST",,  40.759151, -73.984756,,,0,
401014,"CENTRAL PK S/7 AV",,  40.767200, -73.979584,,,0,
401015,"CENTRAL PK S/COLUMBUS CI",,  40.767838, -73.981239,,,0,
401016,"BROADWAY/W 61 ST",,  40.769516, -73.981880,,,0,
401021,"AMSTERDAM AV/W 72 ST",,  40.778923, -73.981270,,,0,
401022,"AMSTERDAM AV/W 75 ST",,  40.780224, -73.980316,,,0,
401023,"AMSTERDAM AV/W 77 ST",,  40.782055, -73.978989,,,0,
401024,"AMSTERDAM AV/W 79 ST",,  40.783279, -73.978088,,,0,
401025,"AMSTERDAM AV/W 81 ST",,  40.784687, -73.977074,,,0,
401026,"AMSTERDAM AV/W 83 ST",,  40.785957, -73.976151,,,0,
401027,"AMSTERDAM AV/W 86 ST",,  40.787952, -73.974693,,,0,
